"gene","padj","disease"
"ENSG00000103335","52.0977259","EFO_0004995"
"ENSG00000105662","67.2345221","EFO_0004995"
"ENSG00000105662","66.1492229","EFO_0004995"
"ENSG00000105662","65.3502941","EFO_0004995"
"ENSG00000105662","55.8268845","EFO_0004995"
"ENSG00000105662","65.5427814","EFO_0004995"
"ENSG00000106415","68.2284653","EFO_0004995"
"ENSG00000106415","73.6789763","EFO_0004995"
"ENSG00000145743","62.962687","EFO_0004995"
"ENSG00000145743","66.0239279","EFO_0004995"
"ENSG00000145743","59.6858561","EFO_0004995"
"ENSG00000169347","62.69418","EFO_0004995"
"ENSG00000169347","62.0015442","EFO_0004995"
"ENSG00000169347","62.2777224","EFO_0004995"
"ENSG00000169347","62.2434199","EFO_0004995"
"ENSG00000169347","60.3351116","EFO_0004995"
"ENSG00000169347","60.2710068","EFO_0004995"
"ENSG00000169347","60.9444439","EFO_0004995"
"ENSG00000169347","60.2924824","EFO_0004995"
"ENSG00000075420","75.6246626","EFO_0004995"
"ENSG00000075420","77.6485264","EFO_0004995"
"ENSG00000075420","77.89132","EFO_0004995"
"ENSG00000075420","75.6861627","EFO_0004995"
"ENSG00000075420","77.9170215","EFO_0004995"
"ENSG00000075420","77.3049593","EFO_0004995"
"ENSG00000075420","77.8071165","EFO_0004995"
"ENSG00000172260","76.8881917","EFO_0004995"
"ENSG00000172260","76.9052505","EFO_0004995"
"ENSG00000172260","76.7149508","EFO_0004995"
"ENSG00000172260","77.5480807","EFO_0004995"
"ENSG00000172260","77.5634706","EFO_0004995"
"ENSG00000172260","79.5178473","EFO_0004995"
"ENSG00000172260","74.1400301","EFO_0004995"
"ENSG00000172260","76.5212595","EFO_0004995"
"ENSG00000172260","77.5692105","EFO_0004995"
"ENSG00000172260","76.4932811","EFO_0004995"
"ENSG00000172260","79.4367254","EFO_0004995"
"ENSG00000172260","79.3915093","EFO_0004995"
"ENSG00000173068","84.4665825","EFO_0004995"
"ENSG00000173068","64.9238169","EFO_0004995"
"ENSG00000173068","86.6712809","EFO_0004995"
"ENSG00000173068","88.0524874","EFO_0004995"
"ENSG00000173068","88.9035761","EFO_0004995"
"ENSG00000173068","86.4920259","EFO_0004995"
"ENSG00000173068","84.6787333","EFO_0004995"
"ENSG00000198756","55.4188669","EFO_0004995"
"ENSG00000198756","57.3978126","EFO_0004995"
"ENSG00000198756","66.2486494","EFO_0004995"
"ENSG00000198756","73.3387172","EFO_0004995"
"ENSG00000198756","57.2847545","EFO_0004995"
"ENSG00000198756","55.4162204","EFO_0004995"
"ENSG00000198756","68.961215","EFO_0004995"
"ENSG00000113739","84.8780692","EFO_0004995"
"ENSG00000113739","79.6658456","EFO_0004995"
"ENSG00000113739","86.464256","EFO_0004995"
"ENSG00000113739","84.8800778","EFO_0004995"
"ENSG00000113739","57.0632339","EFO_0004995"
"ENSG00000113739","62.9978776","EFO_0004995"
"ENSG00000143469","53.2657027","EFO_0004995"
"ENSG00000143469","61.7342532","EFO_0004995"
"ENSG00000186834","55.3809702","EFO_0004995"
"ENSG00000186834","55.5713773","EFO_0004995"
"ENSG00000186834","56.5072417","EFO_0004995"
"ENSG00000186834","55.5700719","EFO_0004995"
"ENSG00000186834","52.3291469","EFO_0004995"
"ENSG00000186834","56.7008138","EFO_0004995"
"ENSG00000186834","55.4886162","EFO_0004995"
"ENSG00000186834","55.3892791","EFO_0004995"
"ENSG00000186834","56.0331643","EFO_0004995"
"ENSG00000135698","67.2565937","EFO_0004995"
"ENSG00000135698","67.0781076","EFO_0004995"
"ENSG00000135698","67.7120209","EFO_0004995"
"ENSG00000135698","67.8667009","EFO_0004995"
"ENSG00000135698","67.6745176","EFO_0004995"
"ENSG00000157404","75.8416951","EFO_0004995"
"ENSG00000157404","56.507194","EFO_0004995"
"ENSG00000157404","56.1324239","EFO_0004995"
"ENSG00000157404","72.7611959","EFO_0004995"
"ENSG00000157404","56.2614501","EFO_0004995"
"ENSG00000157404","56.1071277","EFO_0004995"
"ENSG00000055118","54.3748558","EFO_0004995"
"ENSG00000055118","53.4588814","EFO_0004995"
"ENSG00000055118","66.8020606","EFO_0004995"
"ENSG00000055118","53.0824721","EFO_0004995"
"ENSG00000055118","52.2753239","EFO_0004995"
"ENSG00000055118","56.6733181","EFO_0004995"
"ENSG00000055118","53.1344056","EFO_0004995"
"ENSG00000055118","52.1193027","EFO_0004995"
"ENSG00000055118","52.9033601","EFO_0004995"
"ENSG00000069869","65.5076861","EFO_0004995"
"ENSG00000069869","83.1661284","EFO_0004995"
"ENSG00000119906","65.4022396","EFO_0004995"
"ENSG00000119906","73.107183","EFO_0004995"
"ENSG00000119906","65.6070948","EFO_0004995"
"ENSG00000119906","59.3563676","EFO_0004995"
"ENSG00000119906","52.9377341","EFO_0004995"
"ENSG00000119906","60.5557442","EFO_0004995"
"ENSG00000119906","68.2206869","EFO_0004995"
"ENSG00000119906","65.7507896","EFO_0004995"
"ENSG00000119906","64.6833539","EFO_0004995"
"ENSG00000119906","52.5308907","EFO_0004995"
"ENSG00000184347","65.0536299","EFO_0004995"
"ENSG00000184347","65.783","EFO_0004995"
"ENSG00000184347","65.8826947","EFO_0004995"
"ENSG00000184347","64.9199426","EFO_0004995"
"ENSG00000184347","63.077569","EFO_0004995"
"ENSG00000184347","64.4869387","EFO_0004995"
"ENSG00000184347","65.1699841","EFO_0004995"
"ENSG00000225614","61.5500093","EFO_0004995"
"ENSG00000120071","53.0340731","EFO_0004995"
"ENSG00000120071","52.9380798","EFO_0004995"
"ENSG00000164161","54.3709636","EFO_0004995"
"ENSG00000164161","57.6430619","EFO_0004995"
"ENSG00000164161","57.5739682","EFO_0004995"
"ENSG00000164161","67.2682047","EFO_0004995"
"ENSG00000164161","54.4137716","EFO_0004995"
"ENSG00000164161","67.6465213","EFO_0004995"
"ENSG00000164161","72.9658782","EFO_0004995"
"ENSG00000164161","57.5488746","EFO_0004995"
"ENSG00000164161","57.6908231","EFO_0004995"
"ENSG00000166573","90.052408","EFO_0004995"
"ENSG00000166573","89.8478031","EFO_0004995"
"ENSG00000166573","90.0895476","EFO_0004995"
"ENSG00000166573","89.8687124","EFO_0004995"
"ENSG00000166573","89.6338224","EFO_0004995"
"ENSG00000166573","89.984405","EFO_0004995"
"ENSG00000205221","70.929867","EFO_0004995"
"ENSG00000106571","87.6238048","EFO_0004995"
"ENSG00000117114","79.49422","EFO_0004995"
"ENSG00000121741","56.3474834","EFO_0004995"
"ENSG00000121741","79.0776372","EFO_0004995"
"ENSG00000124089","55.1463008","EFO_0004995"
"ENSG00000124089","55.1986814","EFO_0004995"
"ENSG00000124089","51.6572773","EFO_0004995"
"ENSG00000124089","53.4827292","EFO_0004995"
"ENSG00000129003","54.3703496","EFO_0004995"
"ENSG00000198597","82.9539418","EFO_0004995"
"ENSG00000198597","82.8514636","EFO_0004995"
"ENSG00000109956","50.6947696","EFO_0004995"
"ENSG00000115053","76.4104545","EFO_0004995"
"ENSG00000150347","65.3890789","EFO_0004995"
"ENSG00000150347","77.9911697","EFO_0004995"
"ENSG00000150347","64.9824381","EFO_0004995"
"ENSG00000150347","76.7681718","EFO_0004995"
"ENSG00000150347","77.9370725","EFO_0004995"
"ENSG00000150347","78.1095803","EFO_0004995"
"ENSG00000150347","66.6885257","EFO_0004995"
"ENSG00000150347","76.2463927","EFO_0004995"
"ENSG00000170178","59.9452734","EFO_0004995"
"ENSG00000170178","60.2119386","EFO_0004995"
"ENSG00000170178","60.1160645","EFO_0004995"
"ENSG00000077092","76.715064","EFO_0004995"
"ENSG00000077092","77.5542974","EFO_0004995"
"ENSG00000077092","77.8070152","EFO_0004995"
"ENSG00000077092","77.0835757","EFO_0004995"
"ENSG00000077092","77.4417639","EFO_0004995"
"ENSG00000077092","77.1514654","EFO_0004995"
"ENSG00000166225","69.472748","EFO_0004995"
"ENSG00000166225","69.336009","EFO_0004995"
"ENSG00000115461","66.0371423","EFO_0004995"
"ENSG00000157557","67.5644457","EFO_0004995"
"ENSG00000171791","55.0791025","EFO_0004995"
"ENSG00000171791","64.8887217","EFO_0004995"
"ENSG00000171791","61.97083","EFO_0004995"
"ENSG00000171791","76.7555177","EFO_0004995"
"ENSG00000171791","54.4483483","EFO_0004995"
"ENSG00000171791","60.9596789","EFO_0004995"
"ENSG00000171791","60.0775957","EFO_0004995"
"ENSG00000171791","62.4419928","EFO_0004995"
"ENSG00000174417","84.4471455","EFO_0004995"
"ENSG00000182168","59.8874807","EFO_0004995"
"ENSG00000198732","72.9248106","EFO_0004995"
"ENSG00000198732","80.0376475","EFO_0004995"
"ENSG00000198732","73.9058495","EFO_0004995"
"ENSG00000198732","76.4678419","EFO_0004995"
"ENSG00000198732","61.6078675","EFO_0004995"
"ENSG00000198732","77.9466331","EFO_0004995"
"ENSG00000198732","82.1322381","EFO_0004995"
"ENSG00000198732","77.4768949","EFO_0004995"
"ENSG00000198732","79.9448073","EFO_0004995"
"ENSG00000198732","61.4350379","EFO_0004995"
"ENSG00000198732","73.9306331","EFO_0004995"
"ENSG00000198732","70.7536519","EFO_0004995"
"ENSG00000198732","71.9017148","EFO_0004995"
"ENSG00000198732","73.3746231","EFO_0004995"
"ENSG00000198732","70.8139002","EFO_0004995"
"ENSG00000067113","55.4103315","EFO_0004995"
"ENSG00000115896","64.9619401","EFO_0004995"
"ENSG00000115896","60.9170854","EFO_0004995"
"ENSG00000115896","66.4676666","EFO_0004995"
"ENSG00000115896","58.1116617","EFO_0004995"
"ENSG00000115896","60.1796627","EFO_0004995"
"ENSG00000115896","59.7706795","EFO_0004995"
"ENSG00000123066","69.7521985","EFO_0004995"
"ENSG00000123066","60.9214127","EFO_0004995"
"ENSG00000123066","69.7966456","EFO_0004995"
"ENSG00000139318","69.2029238","EFO_0004995"
"ENSG00000139318","69.0995395","EFO_0004995"
"ENSG00000139318","68.6785936","EFO_0004995"
"ENSG00000139318","68.9074159","EFO_0004995"
"ENSG00000167244","56.936264","EFO_0004995"
"ENSG00000167244","50.5234301","EFO_0004995"
"ENSG00000167244","54.4083357","EFO_0004995"
"ENSG00000167244","55.409801","EFO_0004995"
"ENSG00000167244","50.548172","EFO_0004995"
"ENSG00000167244","50.6116211","EFO_0004995"
"ENSG00000167244","64.3055737","EFO_0004995"
"ENSG00000167244","55.360055","EFO_0004995"
"ENSG00000167244","54.1792095","EFO_0004995"
"ENSG00000167244","52.554965","EFO_0004995"
"ENSG00000182674","82.0828199","EFO_0004995"
"ENSG00000182674","78.915894","EFO_0004995"
"ENSG00000182674","81.8517387","EFO_0004995"
"ENSG00000182674","80.5873871","EFO_0004995"
"ENSG00000182674","78.6319435","EFO_0004995"
"ENSG00000182674","79.2195857","EFO_0004995"
"ENSG00000182674","50.3770232","EFO_0004995"
"ENSG00000182674","81.2193096","EFO_0004995"
"ENSG00000182674","78.4694076","EFO_0004995"
"ENSG00000182674","80.2421808","EFO_0004995"
"ENSG00000182674","78.691411","EFO_0004995"
"ENSG00000182674","78.6512196","EFO_0004995"
"ENSG00000196937","78.0992448","EFO_0004995"
"ENSG00000198513","55.5711091","EFO_0004995"
"ENSG00000267140","73.9058375","EFO_0004995"
"ENSG00000267140","89.0634537","EFO_0004995"
"ENSG00000060237","55.8360755","EFO_0004995"
"ENSG00000060237","58.4294677","EFO_0004995"
"ENSG00000060237","63.9226437","EFO_0004995"
"ENSG00000060237","58.6956084","EFO_0004995"
"ENSG00000060237","62.8460884","EFO_0004995"
"ENSG00000060237","63.8883352","EFO_0004995"
"ENSG00000060237","62.9997075","EFO_0004995"
"ENSG00000060237","57.5024784","EFO_0004995"
"ENSG00000060237","64.6214426","EFO_0004995"
"ENSG00000060237","63.882637","EFO_0004995"
"ENSG00000103241","71.1041808","EFO_0004995"
"ENSG00000103241","71.1801708","EFO_0004995"
"ENSG00000103241","71.4549124","EFO_0004995"
"ENSG00000103241","71.0056424","EFO_0004995"
"ENSG00000103241","70.3551412","EFO_0004995"
"ENSG00000103241","71.5251148","EFO_0004995"
"ENSG00000135299","58.1421494","EFO_0004995"
"ENSG00000135299","53.6260486","EFO_0004995"
"ENSG00000135299","57.557857","EFO_0004995"
"ENSG00000148737","85.7436299","EFO_0004995"
"ENSG00000148737","86.212492","EFO_0004995"
"ENSG00000148737","86.6929114","EFO_0004995"
"ENSG00000148737","89.6680474","EFO_0004995"
"ENSG00000148737","90.2376354","EFO_0004995"
"ENSG00000148737","74.7196615","EFO_0004995"
"ENSG00000148737","81.6443443","EFO_0004995"
"ENSG00000148737","75.6275952","EFO_0004995"
"ENSG00000148737","89.444226","EFO_0004995"
"ENSG00000148737","81.7651987","EFO_0004995"
"ENSG00000148737","78.5631537","EFO_0004995"
"ENSG00000184185","79.987061","EFO_0004995"
"ENSG00000184185","51.5115142","EFO_0004995"
"ENSG00000184185","79.2585671","EFO_0004995"
"ENSG00000111452","79.7409892","EFO_0004995"
"ENSG00000122515","75.2168715","EFO_0004995"
"ENSG00000122515","75.6255627","EFO_0004995"
"ENSG00000122515","73.5595167","EFO_0004995"
"ENSG00000146147","74.1631508","EFO_0004995"
"ENSG00000146147","64.3481135","EFO_0004995"
"ENSG00000146147","75.5490124","EFO_0004995"
"ENSG00000146147","78.0296206","EFO_0004995"
"ENSG00000146147","75.697583","EFO_0004995"
"ENSG00000146147","62.3250544","EFO_0004995"
"ENSG00000148053","66.452384","EFO_0004995"
"ENSG00000148053","66.198355","EFO_0004995"
"ENSG00000196821","55.7775736","EFO_0004995"
"ENSG00000196821","56.9488466","EFO_0004995"
"ENSG00000196821","59.0234935","EFO_0004995"
"ENSG00000196821","57.9036713","EFO_0004995"
"ENSG00000196821","56.0589552","EFO_0004995"
"ENSG00000196821","55.8101475","EFO_0004995"
"ENSG00000196821","58.9711368","EFO_0004995"
"ENSG00000196821","57.0123971","EFO_0004995"
"ENSG00000147316","61.7034972","EFO_0004995"
"ENSG00000147316","58.8641047","EFO_0004995"
"ENSG00000147316","52.5763512","EFO_0004995"
"ENSG00000147316","54.9875259","EFO_0004995"
"ENSG00000147316","52.224797","EFO_0004995"
"ENSG00000147316","58.9054704","EFO_0004995"
"ENSG00000147316","59.322232","EFO_0004995"
"ENSG00000147316","56.1453938","EFO_0004995"
"ENSG00000177058","63.1045878","EFO_0004995"
"ENSG00000177058","63.097024","EFO_0004995"
"ENSG00000177058","62.4539018","EFO_0004995"
"ENSG00000177058","51.0245919","EFO_0004995"
"ENSG00000177058","63.2753789","EFO_0004995"
"ENSG00000108984","85.6722772","EFO_0004995"
"ENSG00000108984","85.3936911","EFO_0004995"
"ENSG00000108984","85.4746521","EFO_0004995"
"ENSG00000108984","85.2825761","EFO_0004995"
"ENSG00000108984","84.9859059","EFO_0004995"
"ENSG00000180376","74.1896808","EFO_0004995"
"ENSG00000180376","52.0774782","EFO_0004995"
"ENSG00000180376","75.6308496","EFO_0004995"
"ENSG00000180376","87.3011351","EFO_0004995"
"ENSG00000180376","74.20277","EFO_0004995"
"ENSG00000180376","82.5685918","EFO_0004995"
"ENSG00000180376","52.6850343","EFO_0004995"
"ENSG00000180376","75.5705357","EFO_0004995"
"ENSG00000041353","66.0379112","EFO_0004995"
"ENSG00000130940","71.2434113","EFO_0004995"
"ENSG00000130940","58.0949903","EFO_0004995"
"ENSG00000130940","56.6177964","EFO_0004995"
"ENSG00000130940","69.4488883","EFO_0004995"
"ENSG00000130940","70.5803275","EFO_0004995"
"ENSG00000130940","57.1307063","EFO_0004995"
"ENSG00000130940","58.0830991","EFO_0004995"
"ENSG00000130940","72.3852456","EFO_0004995"
"ENSG00000130940","69.0407217","EFO_0004995"
"ENSG00000189056","82.4057937","EFO_0004995"
"ENSG00000189056","82.7793062","EFO_0004995"
"ENSG00000189056","82.6777518","EFO_0004995"
"ENSG00000189056","81.4573228","EFO_0004995"
"ENSG00000189056","81.4987302","EFO_0004995"
"ENSG00000189056","82.0156574","EFO_0004995"
"ENSG00000189056","71.4622498","EFO_0004995"
"ENSG00000189056","82.6501787","EFO_0004995"
"ENSG00000189056","82.1423531","EFO_0004995"
"ENSG00000189056","82.2424829","EFO_0004995"
"ENSG00000104885","77.5622845","EFO_0004995"
"ENSG00000104885","65.7674253","EFO_0004995"
"ENSG00000104885","78.7335515","EFO_0004995"
"ENSG00000104885","56.9802344","EFO_0004995"
"ENSG00000104885","66.7839289","EFO_0004995"
"ENSG00000104885","54.4427752","EFO_0004995"
"ENSG00000104885","65.2721465","EFO_0004995"
"ENSG00000106536","61.7603302","EFO_0004995"
"ENSG00000106536","62.0325565","EFO_0004995"
"ENSG00000135272","53.1521261","EFO_0004995"
"ENSG00000135272","52.4128556","EFO_0004995"
"ENSG00000137960","50.5457759","EFO_0004995"
"ENSG00000137960","74.3258595","EFO_0004995"
"ENSG00000137960","51.1217654","EFO_0004995"
"ENSG00000137960","51.5979946","EFO_0004995"
"ENSG00000137960","72.8654325","EFO_0004995"
"ENSG00000137960","74.4427621","EFO_0004995"
"ENSG00000130203","52.5947392","EFO_0004995"
"ENSG00000141568","68.2119548","EFO_0004995"
"ENSG00000141568","63.3737981","EFO_0004995"
"ENSG00000086991","66.3081765","EFO_0004995"
"ENSG00000086991","61.4218414","EFO_0004995"
"ENSG00000086991","72.6777077","EFO_0004995"
"ENSG00000086991","72.4262357","EFO_0004995"
"ENSG00000086991","61.682111","EFO_0004995"
"ENSG00000182704","76.8490136","EFO_0004995"
"ENSG00000198860","52.1434069","EFO_0004995"
"ENSG00000198860","52.5022388","EFO_0004995"
"ENSG00000198860","52.0647883","EFO_0004995"
"ENSG00000198860","52.1716118","EFO_0004995"
"ENSG00000066827","91.3015068","EFO_0004995"
"ENSG00000066827","70.8722949","EFO_0004995"
"ENSG00000066827","76.853174","EFO_0004995"
"ENSG00000066827","81.1986864","EFO_0004995"
"ENSG00000066827","80.6086242","EFO_0004995"
"ENSG00000066827","77.5781453","EFO_0004995"
"ENSG00000066827","71.0252583","EFO_0004995"
"ENSG00000066827","91.2482738","EFO_0004995"
"ENSG00000066827","77.9954016","EFO_0004995"
"ENSG00000066827","83.890146","EFO_0004995"
"ENSG00000066827","77.8607309","EFO_0004995"
"ENSG00000066827","81.1725259","EFO_0004995"
"ENSG00000066827","71.0014224","EFO_0004995"
"ENSG00000066827","78.2004118","EFO_0004995"
"ENSG00000066827","70.7549632","EFO_0004995"
"ENSG00000066827","80.5154324","EFO_0004995"
"ENSG00000066827","84.0647519","EFO_0004995"
"ENSG00000066827","78.0010581","EFO_0004995"
"ENSG00000066827","70.8286345","EFO_0004995"
"ENSG00000066827","82.4258983","EFO_0004995"
"ENSG00000066827","85.1359546","EFO_0004995"
"ENSG00000066827","76.2408614","EFO_0004995"
"ENSG00000066827","71.1157262","EFO_0004995"
"ENSG00000066827","60.1011872","EFO_0004995"
"ENSG00000066827","77.0560503","EFO_0004995"
"ENSG00000066827","80.4947853","EFO_0004995"
"ENSG00000136960","76.9070089","EFO_0004995"
"ENSG00000136960","76.8485308","EFO_0004995"
"ENSG00000166913","56.155324","EFO_0004995"
"ENSG00000166913","57.3057413","EFO_0004995"
"ENSG00000166913","56.159085","EFO_0004995"
"ENSG00000166913","56.2712252","EFO_0004995"
"ENSG00000166913","64.5989597","EFO_0004995"
"ENSG00000166913","56.1723292","EFO_0004995"
"ENSG00000166913","56.0235858","EFO_0004995"
"ENSG00000166913","56.2497854","EFO_0004995"
"ENSG00000166913","56.1424911","EFO_0004995"
"ENSG00000075292","64.5682752","EFO_0004995"
"ENSG00000075292","63.3808017","EFO_0004995"
"ENSG00000075292","61.5351677","EFO_0004995"
"ENSG00000075292","63.233155","EFO_0004995"
"ENSG00000075292","64.8423195","EFO_0004995"
"ENSG00000075292","66.7068601","EFO_0004995"
"ENSG00000075292","67.4655259","EFO_0004995"
"ENSG00000075292","61.2439394","EFO_0004995"
"ENSG00000075292","63.3148849","EFO_0004995"
"ENSG00000075292","62.811476","EFO_0004995"
"ENSG00000075292","64.947927","EFO_0004995"
"ENSG00000139350","57.7346087","EFO_0004995"
"ENSG00000146477","83.3492279","EFO_0004995"
"ENSG00000146477","81.5582693","EFO_0004995"
"ENSG00000146477","78.123486","EFO_0004995"
"ENSG00000146477","83.050245","EFO_0004995"
"ENSG00000146477","83.7905109","EFO_0004995"
"ENSG00000146477","74.9778152","EFO_0004995"
"ENSG00000146477","81.5837383","EFO_0004995"
"ENSG00000146477","78.9385259","EFO_0004995"
"ENSG00000146477","82.2314739","EFO_0004995"
"ENSG00000129810","50.1673877","EFO_0004995"
"ENSG00000152219","63.9327765","EFO_0004995"
"ENSG00000152219","58.455205","EFO_0004995"
"ENSG00000163273","77.1556914","EFO_0004995"
"ENSG00000163273","86.5436971","EFO_0004995"
"ENSG00000168646","65.5243278","EFO_0004995"
"ENSG00000168646","67.5303698","EFO_0004995"
"ENSG00000168646","67.9369748","EFO_0004995"
"ENSG00000168646","66.1823213","EFO_0004995"
"ENSG00000168646","69.5984423","EFO_0004995"
"ENSG00000168646","67.6653981","EFO_0004995"
"ENSG00000175866","50.2913892","EFO_0004995"
"ENSG00000175866","69.1709995","EFO_0004995"
"ENSG00000175866","66.3610697","EFO_0004995"
"ENSG00000181690","81.6454887","EFO_0004995"
"ENSG00000181690","71.2118626","EFO_0004995"
"ENSG00000181690","66.058898","EFO_0004995"
"ENSG00000181690","79.5240402","EFO_0004995"
"ENSG00000181690","80.4676056","EFO_0004995"
"ENSG00000181690","59.0432167","EFO_0004995"
"ENSG00000181690","78.5911798","EFO_0004995"
"ENSG00000181690","58.2274616","EFO_0004995"
"ENSG00000181690","79.411602","EFO_0004995"
"ENSG00000181690","58.5976422","EFO_0004995"
"ENSG00000181690","72.3065674","EFO_0004995"
"ENSG00000181690","80.621475","EFO_0004995"
"ENSG00000181690","80.7269752","EFO_0004995"
"ENSG00000181690","59.9061072","EFO_0004995"
